1.051140233722871471e+03 6.921666363566925106e-02 9.693263029901469027e-03 7.498998073148672441e-04 5.413424117926721814e-05 4.507698057828659211e-06 1.924883748609995706e-07 1.238237577611434326e-01
1.051143572621034991e+03 6.921592515350770414e-02 9.693072099073822556e-03 7.498877629279730467e-04 5.413293651529286262e-05 4.507597511440918574e-06 1.924826054404851776e-07 1.238218589594135000e-01
1.051146911519198738e+03 6.921518668225724868e-02 9.692881172878744719e-03 7.498757187725900572e-04 5.413163188713730105e-05 4.507496967610079026e-06 1.924768362112065248e-07 1.238199601961351010e-01
1.051150250417362258e+03 6.921444822191773205e-02 9.692690251316193883e-03 7.498636748487120954e-04 5.413032729480026238e-05 4.507396426335960147e-06 1.924710671730558009e-07 1.238180614713073197e-01
1.051153589315525778e+03 6.921370977248891831e-02 9.692499334386006984e-03 7.498516311563312468e-04 5.412902273827916485e-05 4.507295887618527211e-06 1.924652983260753574e-07 1.238161627849291846e-01
1.051156928213689525e+03 6.921297133397050216e-02 9.692308422088026162e-03 7.498395876954445840e-04 5.412771821757350702e-05 4.507195351457721772e-06 1.924595296702551094e-07 1.238142641369993913e-01
1.051160267111853045e+03 6.921223290636244196e-02 9.692117514422142130e-03 7.498275444660397471e-04 5.412641373267645841e-05 4.507094817853750505e-06 1.924537612057950096e-07 1.238123655275173707e-01
1.051163606010016792e+03 6.921149448966436302e-02 9.691926611388219578e-03 7.498155014681230244e-04 5.412510928359774297e-05 4.506994286806067075e-06 1.924479929323780030e-07 1.238104669564817906e-01
1.051166944908180312e+03 6.921075608387626532e-02 9.691735712986137077e-03 7.498034587016835740e-04 5.412380487033053021e-05 4.506893758314845971e-06 1.924422248501516586e-07 1.238085684238921930e-01
1.051170283806343832e+03 6.921001768899777418e-02 9.691544819215721154e-03 7.497914161667171675e-04 5.412250049287397312e-05 4.506793232380015193e-06 1.924364569591065532e-07 1.238066699297470374e-01
1.051173622704507579e+03 6.920927930502861203e-02 9.691353930076808745e-03 7.497793738632118786e-04 5.412119615122124120e-05 4.506692709001578132e-06 1.924306892592390073e-07 1.238047714740452970e-01
1.051176961602671099e+03 6.920854093196879275e-02 9.691163045569340870e-03 7.497673317911737788e-04 5.411989184538155696e-05 4.506592188179251877e-06 1.924249217504841702e-07 1.238028730567864860e-01
1.051180300500834619e+03 6.920780256981795553e-02 9.690972165693130178e-03 7.497552899505927852e-04 5.411858757534883531e-05 4.506491669913151626e-06 1.924191544329395036e-07 1.238009746779692444e-01
1.051183639398998366e+03 6.920706421857589219e-02 9.690781290448084728e-03 7.497432483414645608e-04 5.411728334112651183e-05 4.506391154203046984e-06 1.924133873065402622e-07 1.237990763375926700e-01
1.051186978297161886e+03 6.920632587824245008e-02 9.690590419834013702e-03 7.497312069637794563e-04 5.411597914270360895e-05 4.506290641048913389e-06 1.924076203711397242e-07 1.237971780356557500e-01
1.051190317195325633e+03 6.920558754881737940e-02 9.690399553850809547e-03 7.497191658175321590e-04 5.411467498008330475e-05 4.506190130450825379e-06 1.924018536269736824e-07 1.237952797721574849e-01
1.051193656093489153e+03 6.920484923030049973e-02 9.690208692498303994e-03 7.497071249027288491e-04 5.411337085327063399e-05 4.506089622408505128e-06 1.923960870738845092e-07 1.237933815470969312e-01
1.051196994991652673e+03 6.920411092269157516e-02 9.690017835776394695e-03 7.496950842193538054e-04 5.411206676225819700e-05 4.505989116921936541e-06 1.923903207118641578e-07 1.237914833604730480e-01
1.051200333889816420e+03 6.920337262599032813e-02 9.689826983684939402e-03 7.496830437674017154e-04 5.411076270704490279e-05 4.505888613991254297e-06 1.923845545411075781e-07 1.237895852122846557e-01
1.051203672787979940e+03 6.920263434019680027e-02 9.689636136223858318e-03 7.496710035468692182e-04 5.410945868763031091e-05 4.505788113616138218e-06 1.923787885613577221e-07 1.237876871025315184e-01
1.051207011686143460e+03 6.920189606531051973e-02 9.689445293392905112e-03 7.496589635577573978e-04 5.410815470401763330e-05 4.505687615796438378e-06 1.923730227726005344e-07 1.237857890312117903e-01
1.051210350584307207e+03 6.920115780133132000e-02 9.689254455191996518e-03 7.496469238000516176e-04 5.410685075620037831e-05 4.505587120532402958e-06 1.923672571750835867e-07 1.237838909983247637e-01
1.051213689482470727e+03 6.920041954825917330e-02 9.689063621621004166e-03 7.496348842737503597e-04 5.410554684417801739e-05 4.505486627823672817e-06 1.923614917684982945e-07 1.237819930038698141e-01
1.051217028380634474e+03 6.919968130609363555e-02 9.688872792679808360e-03 7.496228449788504798e-04 5.410424296795382347e-05 4.505386137670280989e-06 1.923557265530339166e-07 1.237800950478454148e-01
1.051220367278797994e+03 6.919894307483462348e-02 9.688681968368225220e-03 7.496108059153448223e-04 5.410293912752197574e-05 4.505285650072205450e-06 1.923499615286383869e-07 1.237781971302507611e-01
1.051223706176961514e+03 6.919820485448190117e-02 9.688491148686155865e-03 7.495987670832257978e-04 5.410163532288087500e-05 4.505185165029361498e-06 1.923441966953016206e-07 1.237762992510849369e-01
1.051227045075125261e+03 6.919746664503523270e-02 9.688300333633419886e-03 7.495867284824931894e-04 5.410033155403418044e-05 4.505084682541594972e-06 1.923384320530103826e-07 1.237744014103468182e-01
1.051230383973288781e+03 6.919672844649449317e-02 9.688109523209940954e-03 7.495746901131438529e-04 5.409902782098159390e-05 4.504984202608845734e-06 1.923326676017642231e-07 1.237725036080357111e-01
1.051233722871452528e+03 6.919599025885933563e-02 9.687918717415505698e-03 7.495626519751601158e-04 5.409772412371047765e-05 4.504883725231190015e-06 1.923269033415548569e-07 1.237706058441501306e-01
1.051237061769616048e+03 6.919525208212969070e-02 9.687727916250075955e-03 7.495506140685521696e-04 5.409642046223579368e-05 4.504783250408371166e-06 1.923211392724184154e-07 1.237687081186895632e-01
1.051240400667779568e+03 6.919451391630522530e-02 9.687537119713441822e-03 7.495385763933011493e-04 5.409511683654071653e-05 4.504682778140413750e-06 1.923153753942066147e-07 1.237668104316526213e-01
1.051243739565943315e+03 6.919377576138581454e-02 9.687346327805481869e-03 7.495265389494150778e-04 5.409381324663966608e-05 4.504582308427189865e-06 1.923096117071021759e-07 1.237649127830386525e-01
1.051247078464106835e+03 6.919303761737129188e-02 9.687155540526086808e-03 7.495145017368737891e-04 5.409250969251535609e-05 4.504481841268678335e-06 1.923038482109055431e-07 1.237630151728466715e-01
1.051250417362270355e+03 6.919229948426133814e-02 9.686964757875093576e-03 7.495024647556883420e-04 5.409120617418261301e-05 4.504381376664667402e-06 1.922980849057026375e-07 1.237611176010754432e-01
1.051253756260434102e+03 6.919156136205578678e-02 9.686773979852342578e-03 7.494904280058425818e-04 5.408990269162967327e-05 4.504280914615343414e-06 1.922923217915876383e-07 1.237592200677241211e-01
1.051257095158597622e+03 6.919082325075442963e-02 9.686583206457786976e-03 7.494783914873301119e-04 5.408859924485533068e-05 4.504180455120481906e-06 1.922865588684074709e-07 1.237573225727916365e-01
1.051260434056761369e+03 6.919008515035703077e-02 9.686392437691197788e-03 7.494663552001548353e-04 5.408729583386818432e-05 4.504079998179941424e-06 1.922807961362418888e-07 1.237554251162770597e-01
1.051263772954924889e+03 6.918934706086345143e-02 9.686201673552495214e-03 7.494543191443058016e-04 5.408599245865796138e-05 4.503979543793682158e-06 1.922750335949481403e-07 1.237535276981794330e-01
1.051267111853088409e+03 6.918860898227348344e-02 9.686010914041523132e-03 7.494422833197753129e-04 5.408468911922243246e-05 4.503879091961829468e-06 1.922692712447136051e-07 1.237516303184978683e-01
1.051270450751252156e+03 6.918787091458682148e-02 9.685820159158135823e-03 7.494302477265652124e-04 5.408338581557045415e-05 4.503778642684018284e-06 1.922635090854229544e-07 1.237497329772311583e-01
1.051273789649415676e+03 6.918713285780329902e-02 9.685629408902210122e-03 7.494182123646659591e-04 5.408208254769155033e-05 4.503678195960333307e-06 1.922577471170279866e-07 1.237478356743782898e-01
1.051277128547579196e+03 6.918639481192270790e-02 9.685438663273595108e-03 7.494061772340732163e-04 5.408077931558881099e-05 4.503577751790644944e-06 1.922519853395658654e-07 1.237459384099384163e-01
1.051280467445742943e+03 6.918565677694478444e-02 9.685247922272124249e-03 7.493941423347782018e-04 5.407947611925613749e-05 4.503477310175076012e-06 1.922462237531341848e-07 1.237440411839102195e-01
1.051283806343906463e+03 6.918491875286954251e-02 9.685057185897785401e-03 7.493821076667829756e-04 5.407817295870245416e-05 4.503376871113269065e-06 1.922404623576169542e-07 1.237421439962936437e-01
1.051287145242070210e+03 6.918418073969651028e-02 9.684866454150309681e-03 7.493700732300755032e-04 5.407686983391647175e-05 4.503276434605340146e-06 1.922347011530136973e-07 1.237402468470866490e-01
1.051290484140233730e+03 6.918344273742553507e-02 9.684675727029593006e-03 7.493580390246553508e-04 5.407556674490195787e-05 4.503176000651075802e-06 1.922289401392633216e-07 1.237383497362885276e-01
1.051293823038397250e+03 6.918270474605654752e-02 9.684485004535527825e-03 7.493460050505165553e-04 5.407426369165801126e-05 4.503075569250459940e-06 1.922231793164091849e-07 1.237364526638986412e-01
1.051297161936560997e+03 6.918196676558914515e-02 9.684294286667977092e-03 7.493339713076518525e-04 5.407296067418279557e-05 4.502975140403555241e-06 1.922174186845913385e-07 1.237345556299155880e-01
1.051300500834724517e+03 6.918122879602324471e-02 9.684103573426815909e-03 7.493219377960565804e-04 5.407165769247560607e-05 4.502874714110045760e-06 1.922116582435541375e-07 1.237326586343386187e-01
1.051303839732888036e+03 6.918049083735866578e-02 9.683912864811867333e-03 7.493099045157231497e-04 5.407035474652994430e-05 4.502774290370105140e-06 1.922058979934433508e-07 1.237307616771668450e-01
1.051307178631051784e+03 6.917975288959507529e-02 9.683722160822978708e-03 7.492978714666542707e-04 5.406905183635463976e-05 4.502673869183487742e-06 1.922001379342428585e-07 1.237288647583989903e-01
1.051310517529215304e+03 6.917901495273240386e-02 9.683531461460091055e-03 7.492858386488404025e-04 5.406774896194376320e-05 4.502573450550051263e-06 1.921943780658003268e-07 1.237269678780344023e-01
1.051313856427379051e+03 6.917827702677030455e-02 9.683340766723018758e-03 7.492738060622679925e-04 5.406644612329029442e-05 4.502473034470048967e-06 1.921886183883593044e-07 1.237250710360716793e-01
1.051317195325542571e+03 6.917753911170861081e-02 9.683150076611649060e-03 7.492617737069462566e-04 5.406514332040399801e-05 4.502372620943114935e-06 1.921828589017577960e-07 1.237231742325100164e-01
1.051320534223706090e+03 6.917680120754716999e-02 9.682959391125825835e-03 7.492497415828645695e-04 5.406384055327850428e-05 4.502272209969254250e-06 1.921770996059919900e-07 1.237212774673485255e-01
1.051323873121869838e+03 6.917606331428570454e-02 9.682768710265375611e-03 7.492377096900151249e-04 5.406253782191207852e-05 4.502171801548327998e-06 1.921713405009996296e-07 1.237193807405860546e-01
1.051327212020033357e+03 6.917532543192404793e-02 9.682578034030229000e-03 7.492256780283931524e-04 5.406123512630362974e-05 4.502071395680378531e-06 1.921655815868770648e-07 1.237174840522217018e-01
1.051330550918197105e+03 6.917458756046197810e-02 9.682387362420217733e-03 7.492136465979945320e-04 5.405993246645203308e-05 4.501970992365382978e-06 1.921598228636663559e-07 1.237155874022545787e-01
1.051333889816360625e+03 6.917384969989930077e-02 9.682196695435249870e-03 7.492016153988110237e-04 5.405862984235587231e-05 4.501870591603110948e-06 1.921540643312091608e-07 1.237136907906835198e-01
1.051337228714524144e+03 6.917311185023582165e-02 9.682006033075125917e-03 7.491895844308434950e-04 5.405732725401478828e-05 4.501770193393566675e-06 1.921483059895495517e-07 1.237117942175078034e-01
1.051340567612687892e+03 6.917237401147116604e-02 9.681815375339701893e-03 7.491775536940857658e-04 5.405602470143126110e-05 4.501669797736666302e-06 1.921425478387729730e-07 1.237098976827257779e-01
1.051343906510851411e+03 6.917163618360541721e-02 9.681624722228925756e-03 7.491655231885246090e-04 5.405472218459509250e-05 4.501569404632413218e-06 1.921367898787808249e-07 1.237080011863373741e-01
1.051347245409014931e+03 6.917089836663815883e-02 9.681434073742632707e-03 7.491534929141640360e-04 5.405341970351461729e-05 4.501469014080566866e-06 1.921310321095594752e-07 1.237061047283411624e-01
1.051350584307178679e+03 6.917016056056919660e-02 9.681243429880624987e-03 7.491414628709941806e-04 5.405211725818358774e-05 4.501368626081137410e-06 1.921252745311013008e-07 1.237042083087359357e-01
1.051353923205342198e+03 6.916942276539837786e-02 9.681052790642836678e-03 7.491294330590164523e-04 5.405081484860621192e-05 4.501268240634088428e-06 1.921195171434988136e-07 1.237023119275209443e-01
1.051357262103505946e+03 6.916868498112543895e-02 9.680862156029038795e-03 7.491174034782190332e-04 5.404951247477590329e-05 4.501167857739366556e-06 1.921137599466965328e-07 1.237004155846951337e-01
1.051360601001669465e+03 6.916794720775022720e-02 9.680671526039193175e-03 7.491053741285958519e-04 5.404821013669134727e-05 4.501067477396795612e-06 1.921080029405866471e-07 1.236985192802575878e-01
1.051363939899832985e+03 6.916720944527249282e-02 9.680480900673124611e-03 7.490933450101435473e-04 5.404690783435153419e-05 4.500967099606414559e-06 1.921022461252614831e-07 1.236966230142072520e-01
1.051367278797996732e+03 6.916647169369205539e-02 9.680290279930720346e-03 7.490813161228589753e-04 5.404560556776000127e-05 4.500866724368054837e-06 1.920964895007112204e-07 1.236947267865432243e-01
1.051370617696160252e+03 6.916573395300870675e-02 9.680099663811812111e-03 7.490692874667351968e-04 5.404430333691112419e-05 4.500766351681644450e-06 1.920907330668292653e-07 1.236928305972645054e-01
1.051373956594323772e+03 6.916499622322223872e-02 9.679909052316307966e-03 7.490572590417690678e-04 5.404300114180815557e-05 4.500665981547213889e-06 1.920849768238056443e-07 1.236909344463700822e-01
1.051377295492487519e+03 6.916425850433231826e-02 9.679718445443977193e-03 7.490452308479513726e-04 5.404169898244455631e-05 4.500565613964631018e-06 1.920792207714859857e-07 1.236890383338586641e-01
1.051380634390651039e+03 6.916352079633894534e-02 9.679527843194783363e-03 7.490332028852782079e-04 5.404039685881998083e-05 4.500465248933831463e-06 1.920734649098652337e-07 1.236871422597297793e-01
1.051383973288814786e+03 6.916278309924175915e-02 9.679337245568584228e-03 7.490211751537451286e-04 5.403909477093761396e-05 4.500364886454681392e-06 1.920677092389778255e-07 1.236852462239821787e-01
1.051387312186978306e+03 6.916204541304062092e-02 9.679146652565202846e-03 7.490091476533526768e-04 5.403779271879666289e-05 4.500264526527099490e-06 1.920619537587699745e-07 1.236833502266148632e-01
1.051390651085141826e+03 6.916130773773533635e-02 9.678956064184524727e-03 7.489971203840868662e-04 5.403649070239069694e-05 4.500164169151172154e-06 1.920561984693355161e-07 1.236814542676270140e-01
1.051393989983305573e+03 6.916057007332557238e-02 9.678765480426355580e-03 7.489850933459424927e-04 5.403518872171808981e-05 4.500063814326683391e-06 1.920504433705152611e-07 1.236795583470172571e-01
1.051397328881469093e+03 6.915983241981130125e-02 9.678574901290627752e-03 7.489730665389272542e-04 5.403388677678843668e-05 4.499963462053505299e-06 1.920446884623994184e-07 1.236776624647851347e-01
1.051400667779632613e+03 6.915909477719212051e-02 9.678384326777185118e-03 7.489610399630164308e-04 5.403258486758451908e-05 4.499863112331948739e-06 1.920389337451374365e-07 1.236757666209290368e-01
1.051404006677796360e+03 6.915835714546801627e-02 9.678193756885946145e-03 7.489490136182192382e-04 5.403128299412091273e-05 4.499762765161325920e-06 1.920331792183587648e-07 1.236738708154486999e-01
1.051407345575959880e+03 6.915761952463864159e-02 9.678003191616654094e-03 7.489369875045266776e-04 5.402998115638631485e-05 4.499662420542033254e-06 1.920274248823198691e-07 1.236719750483425417e-01
1.051410684474123627e+03 6.915688191470377444e-02 9.677812630969270802e-03 7.489249616219269311e-04 5.402867935437886195e-05 4.499562078473900488e-06 1.920216707369552631e-07 1.236700793196096743e-01
1.051414023372287147e+03 6.915614431566331766e-02 9.677622074943584632e-03 7.489129359704258535e-04 5.402737758810311446e-05 4.499461738956760755e-06 1.920159167822107897e-07 1.236681836292493480e-01
1.051417362270450667e+03 6.915540672751700757e-02 9.677431523539547012e-03 7.489009105500135785e-04 5.402607585755772390e-05 4.499361401990671653e-06 1.920101630182241446e-07 1.236662879772605222e-01
1.051420701168614414e+03 6.915466915026460826e-02 9.677240976756979265e-03 7.488888853606842514e-04 5.402477416274115206e-05 4.499261067575348581e-06 1.920044094447873549e-07 1.236643923636421144e-01
1.051424040066777934e+03 6.915393158390595318e-02 9.677050434595754758e-03 7.488768604024365711e-04 5.402347250365280941e-05 4.499160735710848288e-06 1.919986560619974587e-07 1.236624967883931114e-01
1.051427378964941681e+03 6.915319402844077867e-02 9.676859897055705220e-03 7.488648356752566600e-04 5.402217088028551310e-05 4.499060406397164000e-06 1.919929028698452974e-07 1.236606012515124864e-01
1.051430717863105201e+03 6.915245648386889044e-02 9.676669364136709223e-03 7.488528111791458190e-04 5.402086929264336278e-05 4.498960079634194918e-06 1.919871498683729845e-07 1.236587057529993233e-01
1.051434056761268721e+03 6.915171895019020520e-02 9.676478835838662682e-03 7.488407869140990608e-04 5.401956774072595865e-05 4.498859755421775024e-06 1.919813970574719675e-07 1.236568102928529006e-01
1.051437395659432468e+03 6.915098142740429277e-02 9.676288312161419880e-03 7.488287628801092296e-04 5.401826622453095611e-05 4.498759433759812839e-06 1.919756444371326642e-07 1.236549148710717472e-01
1.051440734557595988e+03 6.915024391551106986e-02 9.676097793104786529e-03 7.488167390771698203e-04 5.401696474405305614e-05 4.498659114648456594e-06 1.919698920074540981e-07 1.236530194876549749e-01
1.051444073455759508e+03 6.914950641451036994e-02 9.675907278668733139e-03 7.488047155052811581e-04 5.401566329930023439e-05 4.498558798087327665e-06 1.919641397683201728e-07 1.236511241426019869e-01
1.051447412353923255e+03 6.914876892440191547e-02 9.675716768853001234e-03 7.487926921644305579e-04 5.401436189026185891e-05 4.498458484076597999e-06 1.919583877197790368e-07 1.236492288359115205e-01
1.051450751252086775e+03 6.914803144518548439e-02 9.675526263657561327e-03 7.487806690546150922e-04 5.401306051694121618e-05 4.498358172616247268e-06 1.919526358619723828e-07 1.236473335675824653e-01
1.051454090150250522e+03 6.914729397686086854e-02 9.675335763082184432e-03 7.487686461758334602e-04 5.401175917933752693e-05 4.498257863705864660e-06 1.919468841945397454e-07 1.236454383376139193e-01
1.051457429048414042e+03 6.914655651942798464e-02 9.675145267126837589e-03 7.487566235280830595e-04 5.401045787745470785e-05 4.498157557345589937e-06 1.919411327177718156e-07 1.236435431460052581e-01
1.051460767946577562e+03 6.914581907288649965e-02 9.674954775791309164e-03 7.487446011113492537e-04 5.400915661128117152e-05 4.498057253535473073e-06 1.919353814316189362e-07 1.236416479927550938e-01
1.051464106844741309e+03 6.914508163723610823e-02 9.674764289075462112e-03 7.487325789256299826e-04 5.400785538082046193e-05 4.497956952275143915e-06 1.919296303358655902e-07 1.236397528778622051e-01
1.051467445742904829e+03 6.914434421247685203e-02 9.674573806979235718e-03 7.487205569709217768e-04 5.400655418607197599e-05 4.497856653564848949e-06 1.919238794308102244e-07 1.236378578013263146e-01
1.051470784641068349e+03 6.914360679860830083e-02 9.674383329502388856e-03 7.487085352472252868e-04 5.400525302703934578e-05 4.497756357404284090e-06 1.919181287162866880e-07 1.236359627631456876e-01
1.051474123539232096e+03 6.914286939563038525e-02 9.674192856644867750e-03 7.486965137545218644e-04 5.400395190371077382e-05 4.497656063793366330e-06 1.919123781921447385e-07 1.236340677633199492e-01
1.051477462437395616e+03 6.914213200354279998e-02 9.674002388406486783e-03 7.486844924928193158e-04 5.400265081609604504e-05 4.497555772732240511e-06 1.919066278587235597e-07 1.236321728018476701e-01
1.051480801335559363e+03 6.914139462234539235e-02 9.673811924787100239e-03 7.486724714621008359e-04 5.400134976418273855e-05 4.497455484220582219e-06 1.919008777156180845e-07 1.236302778787280870e-01
