4.110183639398998139e+02 1.648160566264109811e-02 3.022228842313758740e-03 1.219639852885172761e-04 2.506936270855967945e-05 5.506119649352142213e-07 1.233747548903636446e-07
4.113522537562604384e+02 1.652663766599135609e-02 2.973951524200390845e-03 1.220068193081526504e-04 2.465344913363916722e-05 5.488918124170298908e-07 1.211406130957599980e-07
4.116861435726210630e+02 1.657286194868956217e-02 2.926961448281629758e-03 1.220593242626646436e-04 2.424852704789944605e-05 5.472257867412005983e-07 1.189671294203609191e-07
4.120200333889816307e+02 1.662118720573267303e-02 2.881252743427314880e-03 1.221287430503239005e-04 2.385477484294078158e-05 5.456447474783265152e-07 1.168553977323563931e-07
4.123539232053422552e+02 1.667142266866315087e-02 2.836959662558673732e-03 1.222139409135402548e-04 2.347325322337938568e-05 5.441475035566092323e-07 1.148104392026944132e-07
4.126878130217028229e+02 1.672406837235119667e-02 2.794078440685796635e-03 1.223189520403489034e-04 2.310404263991757849e-05 5.427514491362626947e-07 1.128326337884831786e-07
4.130217028380634474e+02 1.677958376166207091e-02 2.752659018088757670e-03 1.224476780932146373e-04 2.274766173143713010e-05 5.414747921857446469e-07 1.109245474275604407e-07
4.133555926544240151e+02 1.683825827078366463e-02 2.712801802412505726e-03 1.226028457990494805e-04 2.240501298362836967e-05 5.403321563774631938e-07 1.090905992133724915e-07
4.136894824707846396e+02 1.690038853564414939e-02 2.674694114668159980e-03 1.227875102164536559e-04 2.207774286771922853e-05 5.393418470577542406e-07 1.073389599455218382e-07
4.140233722871452642e+02 1.696629136483435163e-02 2.638183400427270443e-03 1.230037896502697613e-04 2.176462752204963322e-05 5.385089141972840854e-07 1.056633414370527656e-07
4.143572621035058319e+02 1.703519055789604747e-02 2.603068644184846139e-03 1.232449153264079857e-04 2.146376592804053590e-05 5.377999055503898704e-07 1.040535946480830889e-07
4.146911519198664564e+02 1.710699762812961655e-02 2.569196910460300621e-03 1.235097035146041022e-04 2.117383574190370325e-05 5.372057547391369712e-07 1.025028288293478385e-07
4.150250417362270241e+02 1.718156382164938434e-02 2.536457679604026908e-03 1.237966830454154674e-04 2.089386628554841695e-05 5.367175069751148740e-07 1.010059361279970453e-07
4.153589315525876486e+02 1.725860755851525360e-02 2.504779169080093189e-03 1.241034977425512777e-04 2.062319145625432555e-05 5.363237828747998871e-07 9.955931533000356260e-08
4.156928213689482732e+02 1.733774976847283350e-02 2.474140809168838377e-03 1.244271818541003885e-04 2.036157130781313405e-05 5.360121626900434383e-07 9.816150531243462094e-08
4.160267111853088409e+02 1.741923827096981958e-02 2.444365374624756990e-03 1.247691562122807114e-04 2.010756213426660748e-05 5.357834704106885683e-07 9.680524791522409727e-08
4.163606010016694654e+02 1.750204829118650815e-02 2.415342412034080476e-03 1.251209202215911964e-04 1.986001202298975059e-05 5.355996644550348380e-07 9.548427049041252516e-08
4.166944908180300331e+02 1.758604040709079233e-02 2.386901872103597971e-03 1.254808083824498447e-04 1.961746563426069754e-05 5.354489552945835682e-07 9.419118519721371058e-08
4.170283806343906576e+02 1.767082879808761289e-02 2.358911524998452691e-03 1.258453708357129661e-04 1.937874648822569503e-05 5.353134631595499938e-07 9.291995419214199216e-08
4.173622704507512253e+02 1.775568890427280805e-02 2.331279472697639181e-03 1.262086560960221516e-04 1.914296615776423663e-05 5.351665272517206112e-07 9.166590521299900232e-08
4.176961602671118499e+02 1.783937822845156618e-02 2.303901833727756230e-03 1.265606295926474743e-04 1.890907571096319602e-05 5.349647761735095982e-07 9.042350301610049489e-08
4.180300500834724744e+02 1.792145996016340781e-02 2.276521537367817878e-03 1.268969234490873387e-04 1.867487134872911956e-05 5.346825457771447234e-07 8.918174783986096663e-08
4.183639398998330421e+02 1.800127039939285536e-02 2.249106290611171260e-03 1.272124017151354954e-04 1.843997756089305095e-05 5.342992167876833883e-07 8.793857412964320415e-08
4.186978297161936666e+02 1.807828615952839293e-02 2.221511549836417947e-03 1.275023452600357440e-04 1.820312292030894295e-05 5.337911928692687270e-07 8.668761207287362975e-08
4.190317195325542343e+02 1.815192976214854287e-02 2.193642824752566577e-03 1.277618813709393382e-04 1.796345373359529627e-05 5.331362562803327991e-07 8.542456958946912465e-08
4.193656093489148589e+02 1.822173390537574350e-02 2.165481645396006086e-03 1.279873716702123270e-04 1.772077512864484301e-05 5.323200686605558116e-07 8.414844393684782023e-08
4.196994991652754834e+02 1.828741483672529158e-02 2.137061122082696378e-03 1.281768208972223230e-04 1.747536013596998351e-05 5.313367127285771657e-07 8.286059770460930425e-08
4.200333889816360511e+02 1.834915798200751139e-02 2.108344078720840020e-03 1.283314140428592717e-04 1.722695566327988613e-05 5.301897512433208102e-07 8.155991722009109592e-08
4.203672787979966756e+02 1.840766743828061575e-02 2.079567846501334354e-03 1.284574218455212223e-04 1.697765270940260277e-05 5.289125826929730449e-07 8.025681889217628633e-08
4.207011686143572433e+02 1.846350693976875346e-02 2.050745072821432563e-03 1.285591401077889099e-04 1.672764691285968049e-05 5.275226782018913897e-07 7.895240277398221226e-08
4.210350584307178679e+02 1.851689885586584733e-02 2.021927831327613272e-03 1.286384047511169920e-04 1.647741847661856666e-05 5.260293143179071938e-07 7.764908035257759172e-08
4.213689482470784924e+02 1.856788150789873831e-02 1.993206135627157913e-03 1.286958463286255218e-04 1.622774291927913718e-05 5.244387043574019656e-07 7.635065750495374803e-08
4.217028380634390601e+02 1.861667345416326974e-02 1.964655776125198879e-03 1.287334751543496114e-04 1.597929605752537561e-05 5.227621088989072310e-07 7.506046997605677018e-08
4.220367278797996846e+02 1.866383901452958044e-02 1.936288590208399283e-03 1.287553750483131352e-04 1.573224840394272421e-05 5.210153478226244738e-07 7.377942934472134905e-08
4.223706176961602523e+02 1.871050707866574528e-02 1.908345212704874640e-03 1.287713366518822245e-04 1.548875493373907917e-05 5.192462128877952078e-07 7.251821076665761571e-08
4.227045075125208768e+02 1.875796675159427385e-02 1.880900826740959783e-03 1.287913623790500062e-04 1.524958612647615993e-05 5.174957646188763723e-07 7.128072370856246525e-08
4.230383973288814445e+02 1.880724386534803061e-02 1.854074941119246162e-03 1.288236105434913028e-04 1.501584357912593017e-05 5.157995220056583517e-07 7.007240120672553018e-08
4.233722871452420691e+02 1.885919741111479267e-02 1.828021017290167114e-03 1.288751930102570301e-04 1.478888977178809325e-05 5.141905396368141634e-07 6.889988112663344394e-08
4.237061769616026936e+02 1.891523316848617992e-02 1.802932662180218139e-03 1.289576815520329558e-04 1.457047590856716558e-05 5.127206907726545238e-07 6.777174638982342013e-08
4.240400667779632613e+02 1.897790792559998080e-02 1.778987767010176829e-03 1.290907062129959860e-04 1.436230547212599875e-05 5.114695845362147232e-07 6.669644156619553608e-08
4.243739565943238858e+02 1.904724145116385575e-02 1.756264199615098975e-03 1.292747490383411952e-04 1.416499718787330788e-05 5.104420438321749929e-07 6.567673886983425589e-08
4.247078464106844535e+02 1.912461617948120821e-02 1.734806551571523893e-03 1.295201901681395566e-04 1.397901522983188587e-05 5.096777682258190880e-07 6.471485639222586016e-08
4.250417362270450781e+02 1.921040779217742314e-02 1.714597377827578682e-03 1.298295961969236239e-04 1.380419855903303288e-05 5.091847279466284630e-07 6.380980956222033786e-08
4.253756260434056458e+02 1.930393622633514231e-02 1.695555898172853432e-03 1.301973618637118472e-04 1.363975658402570438e-05 5.089380504047691698e-07 6.295741782054886384e-08
4.257095158597662703e+02 1.940410054330013456e-02 1.677588285114050681e-03 1.306145370732391330e-04 1.348475029428134999e-05 5.088997650259943877e-07 6.215273023266658408e-08
4.260434056761268948e+02 1.951052881960843588e-02 1.660520771160064806e-03 1.310770010807119686e-04 1.333762829650148516e-05 5.090455857774727961e-07 6.138795522026382642e-08
4.263772954924874625e+02 1.962075803311644565e-02 1.644101549133779056e-03 1.315653558511260368e-04 1.319605546205808631e-05 5.092937560469065100e-07 6.065139131793758258e-08
4.267111853088480871e+02 1.973396706331219039e-02 1.628163356799880402e-03 1.320723859041115686e-04 1.305853597108019002e-05 5.096097326693891766e-07 5.993560885205654971e-08
4.270450751252086548e+02 1.984910519078958088e-02 1.612567119994993189e-03 1.325894034462269343e-04 1.292380035725302839e-05 5.099552563907150085e-07 5.923427831634692253e-08
4.273789649415692793e+02 1.996482020942442343e-02 1.597193561443173860e-03 1.331056864739672775e-04 1.279073128005961689e-05 5.102860703651429697e-07 5.854180297694739858e-08
4.277128547579299038e+02 2.007926467807042217e-02 1.581914620864289470e-03 1.336067068186010251e-04 1.265809652141052168e-05 5.105438283444311054e-07 5.785197963454629924e-08
4.280467445742904715e+02 2.019214258333219825e-02 1.566591496670071814e-03 1.340892296503054960e-04 1.252470065176991023e-05 5.107100297030783193e-07 5.715901559331674545e-08
4.283806343906510961e+02 2.030364370557307882e-02 1.551257081786114669e-03 1.345554981272716511e-04 1.239089747863776984e-05 5.107964765399966027e-07 5.646478241666636568e-08
4.287145242070116637e+02 2.041413412139416253e-02 1.535883783885153443e-03 1.350080012013085218e-04 1.225650118322442227e-05 5.108109087868817671e-07 5.576847982578831933e-08
4.290484140233722883e+02 2.052385617772030726e-02 1.520456843928463678e-03 1.354485033179947666e-04 1.212142408547522245e-05 5.107593480285389417e-07 5.506976352831335195e-08
4.293823038397329128e+02 2.063287936205231154e-02 1.504975354109698137e-03 1.358777136620780150e-04 1.198568512122308306e-05 5.106450803380387558e-07 5.436878536712506619e-08
4.297161936560934805e+02 2.074093892197537148e-02 1.489434835764761201e-03 1.362939132500136212e-04 1.184924787969323011e-05 5.104627669078793021e-07 5.366538919204661484e-08
4.300500834724541050e+02 2.084859136451165662e-02 1.473740049757371476e-03 1.367001704984564065e-04 1.171133931130648784e-05 5.102172773889872757e-07 5.295593562958697385e-08
4.303839732888146727e+02 2.095594762429938557e-02 1.457970497079603663e-03 1.370984247285012513e-04 1.157268784381327298e-05 5.099213086556437181e-07 5.224404288556086421e-08
4.307178631051752973e+02 2.106369598431220153e-02 1.442122914697116553e-03 1.374934001751161410e-04 1.143331797334501701e-05 5.095904331044733429e-07 5.152992343118686399e-08
4.310517529215359218e+02 2.117268345225779835e-02 1.426294456443885769e-03 1.378916485311306383e-04 1.129410707261768970e-05 5.092520498596851366e-07 5.081784881544551703e-08
4.313856427378964895e+02 2.128386563691841635e-02 1.410654664788519924e-03 1.383010860062623768e-04 1.115654780256991702e-05 5.089425522930163270e-07 5.011500290370850713e-08
4.317195325542571140e+02 2.139841474758288897e-02 1.395401550756565894e-03 1.387314470675441824e-04 1.102238114445255776e-05 5.087063784829542022e-07 4.942973186109762182e-08
4.320534223706176817e+02 2.151901273278441010e-02 1.380788809772388447e-03 1.392025807883879771e-04 1.089386105531694096e-05 5.086227735887156501e-07 4.877281815308718709e-08
4.323873121869783063e+02 2.164619489220914045e-02 1.366962657112320715e-03 1.397198137768754570e-04 1.077226627529682145e-05 5.087193720820941853e-07 4.815033149081625288e-08
4.327212020033388740e+02 2.178152294535214140e-02 1.354060215733126054e-03 1.402947736215059223e-04 1.065881084845326838e-05 5.090421663789359448e-07 4.756799530776444630e-08
4.330550918196994985e+02 2.192650757413484169e-02 1.342230521703720184e-03 1.409390400307997744e-04 1.055480665866962057e-05 5.096382078633792641e-07 4.703197329340220921e-08
4.333889816360601230e+02 2.208241489014368258e-02 1.331619612341044439e-03 1.416626442142758643e-04 1.046152682548587326e-05 5.105496650262529175e-07 4.654820415221085430e-08
4.337228714524206907e+02 2.225054178294505122e-02 1.322413384018924663e-03 1.424761187713001367e-04 1.038057373231660502e-05 5.118228172804046335e-07 4.612413945273953177e-08
4.340567612687813153e+02 2.243181056854314306e-02 1.314620073872987439e-03 1.433852053706169936e-04 1.031200841090740641e-05 5.134749091971833123e-07 4.575986081453455211e-08
4.343906510851418830e+02 2.262070557249718297e-02 1.307600275544872634e-03 1.443472096392471430e-04 1.025017818497655295e-05 5.153270533591893503e-07 4.542822930116455468e-08
4.347245409015025075e+02 2.281484403488252127e-02 1.301026023939432516e-03 1.453426131995474188e-04 1.019218984513061155e-05 5.172934676692311217e-07 4.511535660415155515e-08
4.350584307178630752e+02 2.301147596711002399e-02 1.294582052507634376e-03 1.463496692545600730e-04 1.013525802938763984e-05 5.192825987580514242e-07 4.480792269616302028e-08
4.353923205342236997e+02 2.320754751585972150e-02 1.287958915648414150e-03 1.473447443958882911e-04 1.007665060242761757e-05 5.211977339374649545e-07 4.449292199631013429e-08
4.357262103505843243e+02 2.339963341428465127e-02 1.280822593196233490e-03 1.483013738745221231e-04 1.001342696223262563e-05 5.229313872274489267e-07 4.415642526590610998e-08
4.360601001669448920e+02 2.358261507949137997e-02 1.272588618360086504e-03 1.491785579889148665e-04 9.940458282748096134e-06 5.243107911019527751e-07 4.377418420774779175e-08
4.363939899833055165e+02 2.375426843798608689e-02 1.263096902109089046e-03 1.499600933246978849e-04 9.856366191201404160e-06 5.252747953208570542e-07 4.333987421893651928e-08
4.367278797996660842e+02 2.391248577028039224e-02 1.252117322676670613e-03 1.506290536665867968e-04 9.759168903779447390e-06 5.257529473701153899e-07 4.284433461608183419e-08
4.370617696160267087e+02 2.405707546100308014e-02 1.239671118852388350e-03 1.511841886926841799e-04 9.649091705636515142e-06 5.257430520106194653e-07 4.228887637756440274e-08
4.373956594323873333e+02 2.418954582688379734e-02 1.225988410193739556e-03 1.516380002073550214e-04 9.528187292263360920e-06 5.253018802083026758e-07 4.168342531745345965e-08
4.377295492487479009e+02 2.431222504835837614e-02 1.211393832968591950e-03 1.520094533840841424e-04 9.399325914169891655e-06 5.245133777226351980e-07 4.104170448803471790e-08
4.380634390651085255e+02 2.442906672508472071e-02 1.196154415500957479e-03 1.523275897140787373e-04 9.264931571676493320e-06 5.234874739173195588e-07 4.037536081278281749e-08
4.383973288814690932e+02 2.454487636248942062e-02 1.180847458775018252e-03 1.526312250789858002e-04 9.130064535765829425e-06 5.223899908154543658e-07 3.970828270659089875e-08
4.387312186978297177e+02 2.466324957006007373e-02 1.165744042354541123e-03 1.529470565214470664e-04 8.997129331247819394e-06 5.213235395946182262e-07 3.905181150501830197e-08
4.390651085141903422e+02 2.478766850382492851e-02 1.151137049263689909e-03 1.533015845014057735e-04 8.868702737788335656e-06 5.203924020957976210e-07 3.841803076143894108e-08
4.393989983305509099e+02 2.492145333054652384e-02 1.137330919781577056e-03 1.537205817875749966e-04 8.747443698311506747e-06 5.196999227250211433e-07 3.781933703431667389e-08
4.397328881469115345e+02 2.506805984488444036e-02 1.124652942310671623e-03 1.542309951475864793e-04 8.636195255572940544e-06 5.193547461871255783e-07 3.726891762134107578e-08
4.400667779632721022e+02 2.523451575468664207e-02 1.113517399057874484e-03 1.548841191649452079e-04 8.538622208135834398e-06 5.195448712193109051e-07 3.678383536974010282e-08
4.404006677796327267e+02 2.541405553844480053e-02 1.103440821527387154e-03 1.556295123487512987e-04 8.450411968249978714e-06 5.200777874690845185e-07 3.634362337982362899e-08
4.407345575959933512e+02 2.560451125061170494e-02 1.094153035463493089e-03 1.564492589362335582e-04 8.369196389958088902e-06 5.208756954535071479e-07 3.593708239249686230e-08
4.410684474123539189e+02 2.580304758132608012e-02 1.085405882240629083e-03 1.573212979052292736e-04 8.292786455539814233e-06 5.218504111025898112e-07 3.555387706183677254e-08
4.414023372287145435e+02 2.600623228765975084e-02 1.076960445380914294e-03 1.582198108316347149e-04 8.219067581014972827e-06 5.229037920988198349e-07 3.518405320638085439e-08
4.417362270450751112e+02 2.621026165653869006e-02 1.068576020241954715e-03 1.591165987944103224e-04 8.145914763784674900e-06 5.239310196979337057e-07 3.481765814815894465e-08
4.420701168614357357e+02 2.641101672536809788e-02 1.059840392458304614e-03 1.599784458501491097e-04 8.069769627003344352e-06 5.247954905349323148e-07 3.443821434164452794e-08
4.424040066777963034e+02 2.660429073973912331e-02 1.050555440704478228e-03 1.607753673005298531e-04 7.988871292560683628e-06 5.253924281908229056e-07 3.403753619401539245e-08
4.427378964941569279e+02 2.678727002225806536e-02 1.040486268739206207e-03 1.614850891873834745e-04 7.901197793718675889e-06 5.256342355112504381e-07 3.360634868597963962e-08
4.430717863105175525e+02 2.695822719697732461e-02 1.029534516390584291e-03 1.620947170702884794e-04 7.805912690273795102e-06 5.254745067812164160e-07 3.314090040850231832e-08
4.434056761268781202e+02 2.711726097307139843e-02 1.017768943811074491e-03 1.626058844066474642e-04 7.703630761772669718e-06 5.249255620599927207e-07 3.264416171422449356e-08
4.437395659432387447e+02 2.726694241630833043e-02 1.005439738389101063e-03 1.630389160736327018e-04 7.596542721989408483e-06 5.240711098015137207e-07 3.212636692179846447e-08
4.440734557595993124e+02 2.741253028303413525e-02 9.927857947058642014e-04 1.634313290813822761e-04 7.486802733801746020e-06 5.230423648540425183e-07 3.159763648747030587e-08
4.444073455759599369e+02 2.755918142575373986e-02 9.802471348363019088e-04 1.638233871263345765e-04 7.378209730918190780e-06 5.219991183584582212e-07 3.107546048306420641e-08
4.447412353923205046e+02 2.771137459692479474e-02 9.680518104188854745e-04 1.642472200302009968e-04 7.272763067365925034e-06 5.210550327242266295e-07 3.056904449339140586e-08
4.450751252086811292e+02 2.787342281976095196e-02 9.564396600668178356e-04 1.647344281815413692e-04 7.172548692026827612e-06 5.203238407435589753e-07 3.008793725215848662e-08
4.454090150250417537e+02 2.804953069936805266e-02 9.456557120355109543e-04 1.653162248362708450e-04 7.079682540749829074e-06 5.199188473076744074e-07 2.964176680400101318e-08
4.457429048414023214e+02 2.824407858682728700e-02 9.359531209353220884e-04 1.660251155187103306e-04 6.996339185905442210e-06 5.199575435707162278e-07 2.924037405882326765e-08
4.460767946577629459e+02 2.846849346563122204e-02 9.279054667605889746e-04 1.669432913289482063e-04 6.927507751958316995e-06 5.207275491071780776e-07 2.890652362893855875e-08
4.464106844741235136e+02 2.871827551200787504e-02 9.212440608144985017e-04 1.680380167324863744e-04 6.870784051673933496e-06 5.221089693038534559e-07 2.862888394169919924e-08
4.467445742904841381e+02 2.899057035640925997e-02 9.156738636230226909e-04 1.692858956090904736e-04 6.823604064148830155e-06 5.240032645569095137e-07 2.839555135622451100e-08
4.470784641068447627e+02 2.928108565672092600e-02 9.109046497349531550e-04 1.706544206443161825e-04 6.783426856524839552e-06 5.262875039149670322e-07 2.819474653212865016e-08
4.474123539232053304e+02 2.958465703824811333e-02 9.066424469446572121e-04 1.721055679708276298e-04 6.747677669008123883e-06 5.288238216858887774e-07 2.801458051321535511e-08
4.477462437395659549e+02 2.989623430246338490e-02 9.025940705912508877e-04 1.736022406399129940e-04 6.713807360339961341e-06 5.314777313703652818e-07 2.784335788421319830e-08
4.480801335559265226e+02 3.020986315782413223e-02 8.983340682879146924e-04 1.750980018143306644e-04 6.678167127336147293e-06 5.340717693467157600e-07 2.766449447026522526e-08
4.484140233722871471e+02 3.051806469468567110e-02 8.935452088604323509e-04 1.765395387577273667e-04 6.637978426864541224e-06 5.364250221456430681e-07 2.746531198479497604e-08
4.487479131886477717e+02 3.081674318330972911e-02 8.879547004979255510e-04 1.778952644918927871e-04 6.590919074026895224e-06 5.384194649042240702e-07 2.723537296701852075e-08
4.490818030050083394e+02 3.110053001224992453e-02 8.812983266118488718e-04 1.791255783236354578e-04 6.534727534885327749e-06 5.399166981219919280e-07 2.696453636060039286e-08
4.494156928213689639e+02 3.136453269137307737e-02 8.733938120501555033e-04 1.801954283157071663e-04 6.467842547103735708e-06 5.408008757208139965e-07 2.664586262430608527e-08
4.497495826377295316e+02 3.160616718828158922e-02 8.642067783048210496e-04 1.810872820463070684e-04 6.389977105340556454e-06 5.410215533440092284e-07 2.627820292305544169e-08
4.500834724540901561e+02 3.182684678555817298e-02 8.537630024542075232e-04 1.818094407851831001e-04 6.301420367830148414e-06 5.406029301051370094e-07 2.586311196870186527e-08
4.504173622704507807e+02 3.203602368720184779e-02 8.426984265663758781e-04 1.824340587367805576e-04 6.207623529055261897e-06 5.398161611396681854e-07 2.542529222313852958e-08
4.507512520868113484e+02 3.223862798320883960e-02 8.312399143044684000e-04 1.829957027496073997e-04 6.110560226732745251e-06 5.387795373415021105e-07 2.497373813602149888e-08
4.510851419031719729e+02 3.243918286098320530e-02 8.196319644060056026e-04 1.835273234766347805e-04 6.012334468467797774e-06 5.376102207837507569e-07 2.451796696704606174e-08
4.514190317195325406e+02 3.264214948393132087e-02 8.081298162364234901e-04 1.840621460027106002e-04 5.915127193172518784e-06 5.364280876206405111e-07 2.406778308015097355e-08
4.517529215358931651e+02 3.285206185568124299e-02 7.969808389148404573e-04 1.846339135140342123e-04 5.821042972102241395e-06 5.353534840423369549e-07 2.363259637220147814e-08
4.520868113522537328e+02 3.307927769633838000e-02 7.865971857161083896e-04 1.853148170477952872e-04 5.733620937517518149e-06 5.346239634535588611e-07 2.322825722645000059e-08
4.524207011686143574e+02 3.332699902807291503e-02 7.771816686895090904e-04 1.861300645572937912e-04 5.654542376263967877e-06 5.343325823850232103e-07 2.286211893395629323e-08
4.527545909849749819e+02 3.360038189107788370e-02 7.688420468079632626e-04 1.871136264475468133e-04 5.584730129304142849e-06 5.345785208712609925e-07 2.253820259641818696e-08
4.530884808013355496e+02 3.389969925919746052e-02 7.615591185470556128e-04 1.882668519728083589e-04 5.523991079159978588e-06 5.353615243283394778e-07 2.225548002347247799e-08
4.534223706176961741e+02 3.422270406884094646e-02 7.552275486644996006e-04 1.895738149050070357e-04 5.471392589734724790e-06 5.366264335751400690e-07 2.200961945405312397e-08
4.537562604340567418e+02 3.456733320350543343e-02 7.497078860780811982e-04 1.910188482131192284e-04 5.425729069669554012e-06 5.383138147807461860e-07 2.179511538642224847e-08
4.540901502504173664e+02 3.493451129354657736e-02 7.449680910646025141e-04 1.926061204657473819e-04 5.386722667551267448e-06 5.404268990469223464e-07 2.161063605140549703e-08
4.544240400667779340e+02 3.531705557690731356e-02 7.407001481973168920e-04 1.942852434587084213e-04 5.351726772073683465e-06 5.427973603729703868e-07 2.144428537341849308e-08
4.547579298831385586e+02 3.571339673428945011e-02 7.367661895993188022e-04 1.960422505727839619e-04 5.319574049225808877e-06 5.453678386344375357e-07 2.129083546086107982e-08
4.550918196994991831e+02 3.612084582969463803e-02 7.330424783100147976e-04 1.978573494025010317e-04 5.289205476238547420e-06 5.480702445695959298e-07 2.114554020611459376e-08
